,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
3469,736420548485999436,Oceano Paradiso 4,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BALLINA SHIRE COUNCIL,,-28.79475,153.59421,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$593.00,3,1125,3,7,2,1125,3.5,36.2,t,0,12,40,313,4,1,0,4.75,4.25,5.0,4.25,5.0,5.0,4.75,t,58,58,0
3470,736420552628126447,Oceano Paradiso 3,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BALLINA SHIRE COUNCIL,,-28.7947508,153.5942128,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$717.00,3,1125,3,7,2,1125,3.5,36.2,t,12,41,69,344,6,4,0,4.67,4.17,4.5,4.5,4.5,4.83,4.17,t,58,58,0
3471,736421000515914455,Oceano Paradiso 2,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BALLINA SHIRE COUNCIL,,-28.7947508,153.5942128,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$584.00,3,1125,3,7,2,1125,3.5,36.2,t,0,6,34,309,4,0,0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,t,58,58,0
3474,736595271219144901,Room in cheerful home.,2901436,Sue,2012-07-11,within a day,100%,,f,1,t,CLARENCE VALLEY COUNCIL,,-29.42602,153.32772,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,$74.00,90,1125,90,90,1125,1125,90.0,1125.0,t,28,58,88,363,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1
3476,737341288655290726,Family friendly beach home with pool & games room,318343,Kym,2010-12-14,within a day,63%,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.68072,153.60134,Entire villa,Entire home/apt,10,3.0,3 baths,4.0,6.0,"$1,000.00",90,160,90,90,160,160,90.0,160.0,t,23,53,83,351,5,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,1,1,0
3542,743155864942601388,Peaceful retreat in quiet Koala beach community.,119852198,Jerry,2017-03-08,within a day,75%,50%,f,1,t,TWEED SHIRE COUNCIL,,-28.37105,153.55743,Entire home,Entire home/apt,5,2.5,2.5 baths,3.0,3.0,$330.00,2,21,2,5,21,21,2.0,21.0,t,0,14,44,312,5,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,1,1,0
3552,744479101688504509,By The Sea - Byron,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.6438308,153.6217878,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,$480.00,3,1125,3,7,2,1125,3.5,36.2,t,11,36,56,313,0,0,0,,,,,,,,f,58,58,0
3553,744494195469657542,Sky Fall,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.6543857,153.539741,Entire home,Entire home/apt,10,5.5,5.5 baths,5.0,5.0,"$4,959.00",90,1125,90,90,7,1125,90.0,48.9,t,29,59,89,364,0,0,0,,,,,,,,f,58,58,0
3560,746670539709515284,Oceano Paradiso House,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BALLINA SHIRE COUNCIL,,-28.7946404,153.5941898,Entire home,Entire home/apt,12,2.0,2 baths,5.0,6.0,"$1,326.00",3,1125,3,7,3,1125,3.5,38.8,t,4,5,5,11,12,5,2,4.67,4.17,4.67,4.83,4.42,5.0,4.58,t,58,58,0
3569,749269261968878605,Private Retreat - Ideal for Families,214247374,Mel,2018-09-08,within a day,67%,0%,f,1,t,BALLINA SHIRE COUNCIL,,-28.86728,153.47674,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,6.0,"$1,000.00",7,15,4,7,15,15,6.7,15.0,t,0,0,0,43,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,1,1,0
3588,754625663449315903,Beautiful Beach Side Home in heart of Suffolk Park,347597819,Bruce,2020-05-25,within a day,67%,,f,1,t,BYRON SHIRE COUNCIL,,-28.69007,153.61099,Entire home,Entire home/apt,8,,3 baths,5.0,,,90,365,90,90,365,365,90.0,365.0,t,30,33,33,33,0,0,0,,,,,,,,f,1,1,0
3613,757378132446150033,Sun Daze Beach House,24918038,Ann,2014-12-16,within a day,100%,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.68928,153.61086,Entire villa,Entire home/apt,8,2.0,2 baths,4.0,5.0,"$1,500.00",7,365,7,7,365,365,7.0,365.0,t,21,51,81,356,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0
3622,759579130815139070,Luxury Suffolk Park home - The Beach Monkey,28141510,Charlotte,2015-02-22,within a day,100%,86%,f,1,t,BYRON SHIRE COUNCIL,,-28.6874887,153.6042418,Entire villa,Entire home/apt,14,3.0,3 baths,6.0,11.0,"$1,929.00",5,14,2,5,14,14,5.0,14.0,t,6,25,39,246,6,3,0,4.83,4.83,4.83,5.0,5.0,5.0,4.5,f,1,1,0
3643,762617760242464131,Elevated Coastal Family Home,488178476,Laurel,2022-11-18,within a day,100%,50%,f,1,f,BALLINA SHIRE COUNCIL,,-28.8181857,153.5379893,Entire home,Entire home/apt,8,2.5,2.5 baths,5.0,5.0,$326.00,4,365,4,6,365,365,4.0,365.0,t,0,0,0,37,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
3686,769963192935418068,Hinterland Harmony Byron Hinterland,96471656,Mark,2016-09-23,within a day,100%,100%,f,2,t,LISMORE CITY COUNCIL,,-28.7120203,153.3468297,Entire guesthouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,$175.00,2,365,7,7,365,365,7.0,365.0,t,0,10,40,40,4,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0
3697,771303350219695548,Tallows Townhouse,50693279,Sam,2015-12-06,within a day,100%,75%,f,1,t,BYRON SHIRE COUNCIL,,-28.66402281195289,153.61385690740966,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$590.00,90,365,90,90,365,365,90.0,365.0,t,0,0,0,77,6,2,0,4.5,4.5,4.83,4.17,5.0,4.67,4.0,f,1,1,0
3698,771303771184814238,Walters,47804701,Lois Buckett Real Estate,2015-10-30,within a day,100%,87%,f,50,t,BALLINA SHIRE COUNCIL,,-28.86583629999999,153.591942,Entire home,Entire home/apt,6,2.0,2 baths,4.0,5.0,$534.00,3,28,3,7,28,28,3.3,28.0,t,8,27,51,126,4,1,0,4.5,4.25,4.5,4.5,5.0,4.75,4.25,f,50,50,0
3706,772052515209322663,1 Tree Escape,95601981,Brenda,2016-09-17,within a day,100%,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.85459929497238,153.26722611534424,Entire home,Entire home/apt,7,1.0,1 bath,3.0,7.0,$406.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,12,42,59,9,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
3725,775557063546689057,Short walk to Byron centre,393347212,Elizabeth,2021-03-20,within a day,67%,46%,f,2,t,BYRON SHIRE COUNCIL,,-28.640144240146785,153.60632551904905,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$420.00,3,365,2,3,365,365,2.4,365.0,t,0,0,14,262,12,3,0,4.83,5.0,5.0,5.0,4.92,4.83,4.92,f,2,2,0
3736,777114385179764434,McCarthy's Beach House,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.540092,153.554901,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,$457.00,1,90,1,7,90,90,4.0,90.0,t,0,3,20,202,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,40,40,0
3737,777129292042815325,"""Byron Sky"" : A Spacious peace of magic",183278462,Justine,2018-04-09,within a day,100%,63%,f,2,t,BYRON SHIRE COUNCIL,,-28.6478922,153.5638165,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,$650.00,28,730,28,28,730,730,28.0,730.0,t,29,59,89,364,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
3739,777731429577481852,Bundjalung Beach House,490763309,Melinda,2022-12-08,within a day,100%,,f,1,f,BYRON SHIRE COUNCIL,,-28.5138427,153.5512518,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$600.00,90,365,90,90,365,365,90.0,365.0,t,29,30,30,213,3,0,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,f,1,1,0
3749,779469982296997218,"Coastaldream: Pool,Sauna,Jacuzzi,Gym,5min to beach",2060684,Nicole&Sandro,2012-04-03,within a day,100%,82%,f,1,t,BALLINA SHIRE COUNCIL,,-28.82885,153.60264,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,"$1,000.00",2,1125,2,2,1125,1125,2.0,1125.0,t,17,43,73,344,6,5,0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,f,1,1,0
3762,780617513012635493,Galene,47804701,Lois Buckett Real Estate,2015-10-30,within a day,100%,87%,f,50,t,BALLINA SHIRE COUNCIL,,-28.7913332,153.5905011,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,$750.00,3,30,3,7,30,30,3.3,30.0,t,6,15,15,15,0,0,0,,,,,,,,f,50,50,0
3813,790314791750094109,Serene Mountain Retreat,5262084,Dean,2013-02-28,within a day,100%,0%,f,1,t,TWEED SHIRE COUNCIL,,-28.37967,153.37387,Entire home,Entire home/apt,8,2.0,2 baths,5.0,12.0,$750.00,3,7,3,3,7,7,3.0,7.0,t,18,45,75,75,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
3835,796769120131250421,Byron Bay Holiday Homes - Combi's Cove Beachside,201425692,Meg,2018-07-10,within a day,100%,100%,t,10,t,BYRON SHIRE COUNCIL,,-28.6887248,153.6099006,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$599.00,3,365,2,7,365,365,3.7,365.0,t,9,39,69,336,4,2,0,4.75,4.75,4.75,5.0,5.0,5.0,4.75,t,10,10,0
3838,797233080025352182,Luxury Hinterland Barn,494354143,David,2023-01-04,within a day,60%,21%,f,4,t,BALLINA SHIRE COUNCIL,,-28.9035645,153.4618013,Barn,Entire home/apt,16,9.0,9 baths,16.0,16.0,"$1,980.00",90,730,90,90,730,730,90.0,730.0,t,13,40,64,337,2,0,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,4,1,3
3855,803930814689575984,Quirky 2 bedroom home in the heart of Sth Lismore,84225635,Ang,2016-07-17,within a day,83%,33%,f,1,f,LISMORE CITY COUNCIL,,-28.81255,153.26354,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$190.00,4,365,4,4,365,365,4.0,365.0,t,0,12,42,312,6,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
3859,804856648632695415,King Bedroom with Private Bath,496154383,John,2023-01-15,within a day,100%,95%,t,1,t,TWEED SHIRE COUNCIL,,-28.2019904,153.5198163,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$115.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,11,41,131,38,26,0,4.84,4.84,4.89,4.97,4.89,4.84,4.82,f,1,0,1
3867,807407775030656863,Alcorn Villa,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.6866247,153.6134937,Entire home,Entire home/apt,6,2.5,2.5 baths,4.0,4.0,"$1,318.00",3,1125,3,7,3,1125,3.4,117.0,t,20,50,80,160,2,1,0,4.5,4.5,5.0,5.0,4.5,5.0,4.0,f,58,58,0
3910,817659504816593546,Beachbreak @ Byron  Feb 2 weeks,19883240,Pamela,2014-08-12,within a day,100%,,f,1,t,BYRON SHIRE COUNCIL,,-28.68641759728712,153.61082561434458,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,1.0,$180.00,90,91,90,90,91,91,90.0,91.0,t,1,9,34,214,0,0,0,,,,,,,,f,1,1,0
3916,819126764372521942,Milkbar Valley. Retreat space/bespoke holiday acom,3059575,Megan,2012-07-26,within a day,75%,75%,f,2,t,TWEED SHIRE COUNCIL,,-28.50125257246535,153.33812105026243,Entire home,Entire home/apt,15,2.0,2 baths,5.0,10.0,"$1,500.00",3,365,3,3,365,365,3.0,365.0,t,20,50,80,320,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0
3923,821288116671588204,MINI MANOR - Bangalow,13749732,Charlotte,2017-06-11,within a day,100%,57%,t,1,t,BYRON SHIRE COUNCIL,,-28.687338,153.5165,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$169.00,2,60,1,2,60,60,2.0,60.0,t,9,34,61,61,21,8,3,4.9,4.95,4.9,4.95,5.0,4.9,4.86,f,1,1,0
3924,821289318501678887,Master bedroom 1 inside The Barn,494354143,David,2023-01-04,within a day,60%,21%,f,4,t,BALLINA SHIRE COUNCIL,,-28.9035645,153.4618013,Private room in barn,Private room,2,1.0,1 shared bath,1.0,1.0,$330.00,90,365,90,90,365,365,90.0,365.0,t,29,56,86,361,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3
3925,821294488072829457,Luxury farm glamping tents,494354143,David,2023-01-04,within a day,60%,21%,f,4,t,BALLINA SHIRE COUNCIL,,-28.9035645,153.4618013,Private room in tent,Private room,2,3.0,3 shared baths,1.0,1.0,$180.00,90,365,90,90,365,365,90.0,365.0,t,22,49,79,354,5,4,0,4.8,4.8,4.8,5.0,5.0,4.8,4.8,f,4,1,3
3926,821303873752220785,Master bedroom 2 inside The Barn,494354143,David,2023-01-04,within a day,60%,21%,f,4,t,BALLINA SHIRE COUNCIL,,-28.9035645,153.4618013,Private room in barn,Private room,2,1.0,1 private bath,1.0,1.0,$330.00,90,365,90,90,365,365,90.0,365.0,t,29,56,86,361,0,0,0,,,,,,,,f,4,1,3
3930,821484242385997213,Summer Hill - Bangalow Luxe for Christmas and NYE,5069924,Tony,2013-02-13,within a day,100%,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.69008,153.51471,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$786.00,4,10,4,4,10,10,4.0,10.0,,0,0,0,105,0,0,0,,,,,,,,f,1,1,0
3933,821938923737885265,Auspray,47804701,Lois Buckett Real Estate,2015-10-30,within a day,100%,87%,f,50,t,BALLINA SHIRE COUNCIL,,-28.79614,153.59409,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$364.00,3,365,3,7,365,365,3.6,365.0,t,5,34,62,145,0,0,0,,,,,,,,f,50,50,0
3998,836460362776814436,Heliconia Beach House2 - Suffolk,30393695,John,2015-04-01,within a day,100%,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.68398,153.60966,Entire home,Entire home/apt,4,2.0,2 baths,3.0,4.0,$720.00,90,90,90,90,90,90,90.0,90.0,t,27,57,87,267,0,0,0,,,,,,,,f,1,1,0
4022,842293354947597806,River Eden: Magic Garden + Mountain View,1187943,Nadine,2011-09-20,within a day,100%,82%,t,2,t,BYRON SHIRE COUNCIL,,-28.50308,153.432,Entire cabin,Entire home/apt,3,1.0,1 bath,1.0,0.0,$159.00,2,1125,2,3,1125,1125,2.1,1125.0,t,0,12,42,42,29,2,0,4.97,4.97,5.0,4.93,5.0,5.0,4.9,f,2,2,0
4026,842995301519168145,Beachview 2,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.54072,153.55356,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,5.0,$346.00,1,90,1,7,90,90,4.1,90.0,t,3,9,24,231,2,1,0,5.0,5.0,4.5,4.5,5.0,5.0,4.5,f,40,40,0
4062,851822951670964737,New Large Luxury House Heated Pool 3 mins to beach,78237600,Stephanie,2016-06-17,within a day,75%,63%,f,1,t,BALLINA SHIRE COUNCIL,,-28.8044637,153.5830316,Entire home,Entire home/apt,10,3.0,3 baths,5.0,7.0,$864.00,5,365,5,5,365,365,5.0,365.0,t,2,25,55,309,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4091,855244423760981137,Byron Bay Holiday Homes - Suffolk Beach Retreat,201425692,Meg,2018-07-10,within a day,100%,100%,t,10,t,BYRON SHIRE COUNCIL,,-28.6876015,153.6114889,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$607.00,7,365,5,7,365,365,6.9,365.0,t,3,3,3,14,0,0,0,,,,,,,,f,10,10,0
4110,859546880671871131,Temple Farmhouse - 13 Guests,150775467,Alita,2017-09-16,within a day,70%,91%,t,2,t,BYRON SHIRE COUNCIL,,-28.73161,153.47958,Entire home,Entire home/apt,13,4.0,4 baths,6.0,7.0,"$1,880.00",3,365,3,5,365,365,3.5,365.0,t,2,20,46,307,11,8,2,5.0,5.0,4.91,5.0,4.91,5.0,4.82,f,2,2,0
4128,868341017844565696,River Links,236694599,Matthew,2019-01-15,within a day,100%,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.85129,153.57511,Entire home,Entire home/apt,12,4.0,4 baths,6.0,6.0,"$1,132.00",6,14,6,6,14,14,6.0,14.0,t,9,10,29,304,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4145,871369720992508974,Byron Bay Luxury Homes Palms Penthouse,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.64352,153.61966,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$795.00,3,1125,3,7,3,1125,3.6,36.3,t,3,19,44,306,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,58,58,0
4153,872702117140468523,Cabarita Beachfront Unit,205123452,Matthew,2018-07-25,within a day,100%,67%,f,1,t,TWEED SHIRE COUNCIL,,-28.3369,153.5747,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$251.00,2,30,2,2,30,30,2.0,30.0,t,7,16,16,16,8,2,0,4.63,5.0,4.75,4.13,4.88,5.0,4.75,f,1,1,0
4156,873542524744245029,Beachview 1 -  2 bedroom unit,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.538569,153.556182,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$346.00,1,90,1,7,90,90,4.1,90.0,t,10,21,42,257,0,0,0,,,,,,,,f,40,40,0
4184,877833227324189263,Cabarita Headland Holiday house,109870938,Nolan,2017-01-04,within a day,100%,67%,f,1,t,TWEED SHIRE COUNCIL,,-28.33564,153.57334,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,$398.00,3,365,3,5,365,365,3.1,365.0,t,18,30,30,151,3,3,0,4.33,4.33,4.33,5.0,5.0,4.67,4.0,f,1,1,0
4217,887208464922612311,Patchs Beach Retreat,513851958,Malcolm,2023-05-08,within a day,50%,60%,f,2,f,BALLINA SHIRE COUNCIL,,-28.94796,153.5033,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,$100.00,1,365,1,1,365,365,1.0,365.0,t,0,12,42,317,1,0,0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,f,2,0,2
4224,891466719590149818,Patchs Beach Retreat,513851958,Malcolm,2023-05-08,within a day,50%,60%,f,2,f,BALLINA SHIRE COUNCIL,,-28.94921,153.50174,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$100.00,1,7,1,1,7,7,1.0,7.0,t,0,12,42,317,6,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2
4233,895008948050913366,Bella Vista Federal Holiday Home-Byron Hinterland,162293343,Jacqui,2017-12-11,within a day,100%,88%,f,1,t,BYRON SHIRE COUNCIL,,-28.64876,153.45566,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,8.0,"$1,100.00",3,270,1,7,1125,1125,3.5,1125.0,t,8,18,36,302,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4248,901806764633188905,Geckos - A Terrific Stay At Bogangar,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,TWEED SHIRE COUNCIL,,-28.336177,153.569843,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$479.00,1,90,1,7,90,90,7.0,90.0,t,0,12,26,220,9,6,0,4.78,4.89,4.44,5.0,4.78,5.0,4.67,f,40,40,0
4269,909803681289448294,Suns Out Bruns Out,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.539503,153.549728,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$292.00,1,90,1,7,90,90,4.1,90.0,t,0,17,31,276,14,7,0,4.93,4.86,4.86,5.0,4.86,4.93,4.79,f,40,40,0
4289,916822512544514717,Sunset at Gibbon,47804701,Lois Buckett Real Estate,2015-10-30,within a day,100%,87%,f,50,t,BALLINA SHIRE COUNCIL,,-28.7897929,153.5907086,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$375.00,3,365,3,7,365,365,3.7,365.0,t,10,35,58,144,0,0,0,,,,,,,,f,50,50,0
4291,917659748720068833,Vacay - Town house Byron Bay,39333892,Zander,2015-07-23,within a day,78%,13%,f,2,t,BYRON SHIRE COUNCIL,,-28.63118,153.58374,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$500.00,5,365,5,5,365,365,5.0,365.0,t,17,17,17,82,4,0,0,5.0,4.5,4.75,4.25,4.75,4.75,4.5,f,2,1,1
4301,920707273976088656,Fernleigh Luxury Escape (20 minutes from Byron),1608331,Samara,2012-01-15,within a day,100%,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.7643222,153.4942461,Entire home,Entire home/apt,10,3.5,3.5 baths,4.0,8.0,"$1,227.00",4,365,4,4,365,365,4.0,365.0,t,10,22,22,66,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4309,922113665819383508,Romancing The Green,30439413,Pete,2015-04-01,within a day,50%,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.4319,153.24995,Entire home,Entire home/apt,2,2.0,2 baths,1.0,1.0,$750.00,2,14,2,2,1125,1125,2.0,1125.0,t,21,42,72,162,5,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4315,924258092455400561,Glorious- Private Oasis,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68%,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.493995,153.55015,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,"$9,999.00",1,90,1,21,90,90,18.7,90.0,t,0,6,20,271,5,4,0,4.4,4.2,4.8,5.0,4.4,4.8,4.0,f,40,40,0
4347,935254797504840741,Peaceful oasis with private pool,54216346,Nuria,2016-01-11,within a day,100%,25%,f,1,t,BALLINA SHIRE COUNCIL,,-28.81996,153.58673,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,$486.00,5,90,5,5,90,90,5.0,90.0,t,6,36,66,336,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4348,935666510418590494,Beachfront Resort-Style Escape,10684759,Joao,2013-12-17,within a day,100%,89%,t,1,t,BYRON SHIRE COUNCIL,,-28.68334,153.61627,Entire home,Entire home/apt,10,3.0,3 baths,4.0,7.0,"$1,888.00",2,365,1,2,365,365,2.0,365.0,t,25,43,43,62,19,9,0,5.0,5.0,4.95,5.0,5.0,5.0,4.89,f,1,1,0
4349,935864917518125876,Summery Large Room In Byron Bay,39333892,Zander,2015-07-23,within a day,78%,13%,f,2,t,BYRON SHIRE COUNCIL,,-28.63247,153.58419,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,$60.00,7,365,7,7,365,365,7.0,365.0,t,0,0,0,68,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1
4354,937181863421808316,Escape On Shirley,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.64083,153.60373,Entire home,Entire home/apt,10,3.0,3 baths,4.0,7.0,"$1,178.00",3,1125,3,7,3,1125,3.6,38.8,t,4,4,8,64,4,2,0,5.0,5.0,5.0,4.75,4.75,5.0,4.75,f,58,58,0
4364,939632047271313229,Casa Caloola (Pet Friendly),182694972,Alisha,2018-04-05,within a day,100%,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.17885,153.52787,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$540.00,5,14,3,3,14,14,3.0,14.0,t,3,3,3,80,6,6,0,4.67,5.0,4.17,5.0,5.0,4.83,4.33,f,1,1,0
4368,940085467143912231,Queenslander Guest house,3302907,Carla,2012-08-19,within a day,50%,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.55940527068997,153.4876957861328,Entire guesthouse,Entire home/apt,4,1.0,1 bath,1.0,2.0,$350.00,3,21,3,3,21,21,3.0,21.0,t,19,24,54,139,0,0,0,,,,,,,,f,1,1,0
4397,947296117513366310,The Barefoot Bungalow,49410529,Dave & Kelly,2015-11-19,within a day,100%,68%,t,2,t,TWEED SHIRE COUNCIL,,-28.38125,153.56695,Entire home,Entire home/apt,10,3.0,3 baths,6.0,6.0,"$1,150.00",5,10,3,5,10,10,5.0,10.0,t,0,0,25,25,0,0,0,,,,,,,,f,2,2,0
4398,947522082808319387,"Beach Bungalow in Paradise, Casuarina Beach",66238472,Amy Cherie,2016-04-07,within a day,90%,91%,f,1,t,TWEED SHIRE COUNCIL,,-28.3058602,153.5707613,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$189.00,3,720,2,3,720,720,3.0,720.0,t,6,24,54,187,8,4,0,4.88,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4413,952412220759997514,Kingsley,187404780,Byron Bay Luxury Homes,2018-05-02,within a day,79%,96%,f,58,t,BYRON SHIRE COUNCIL,,-28.64747,153.61486,Entire home,Entire home/apt,6,,2.5 baths,3.0,,,90,1125,90,90,3,1125,90.0,534.3,t,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,58,58,0
4449,961213386946253204,Mullumbimby Retreat,429268883,Sally,2021-10-27,within a day,100%,80%,f,1,t,BYRON SHIRE COUNCIL,,-28.54743,153.50441,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$180.00,3,14,3,3,14,14,3.0,14.0,t,12,29,29,262,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
